id,back_bet_id,lay_bet_id,odd,value
12148,24295,24296,1.32,518.4928246753248
12149,24297,24298,1.32,518.4928246753248
12150,24299,24300,1.32,518.4928246753248
12151,24301,24302,1.32,518.4928246753248
12152,24303,24304,1.32,518.4928246753248
12153,24305,24306,1.32,518.4928246753248
12154,24307,24308,1.32,518.4928246753248
12155,24309,24310,1.32,518.4928246753248
12156,24311,24312,1.32,518.4928246753248
12157,24313,24314,1.32,518.4928246753248
12158,24315,24316,1.32,518.4928246753248
12159,24317,24318,1.32,518.4928246753248
12160,24319,24320,1.32,518.4928246753248
12161,24321,24322,1.32,518.4928246753248
12162,24323,24324,1.32,518.4928246753248
12163,24325,24326,1.32,518.4928246753248
12164,24327,24328,1.32,518.4928246753248
12165,24329,24330,1.32,518.4928246753248
12166,24331,24332,1.32,518.4928246753248
12167,24333,24334,1.32,518.4928246753248
12168,24335,24336,1.32,518.4928246753248
12169,24337,24338,1.32,518.4928246753248
12170,24339,24340,1.32,518.4928246753248
12171,24341,24342,1.32,518.4928246753248
12172,24343,24344,1.32,518.4928246753248
12173,24345,24346,1.32,518.4928246753248
12174,24347,24348,1.32,518.4928246753248
12175,24349,24350,1.32,518.4928246753248
12176,24351,24352,1.32,518.4928246753248
12177,24353,24354,1.32,518.4928246753248
12178,24355,24356,1.32,518.4928246753248
12179,24357,24358,1.32,518.4928246753248
12180,24359,24360,1.32,518.4928246753248
12181,24361,24362,1.32,518.4928246753248
12182,24363,24364,1.32,518.4928246753248
12183,24365,24366,1.32,518.4928246753248
12184,24367,24368,1.32,518.4928246753248
12185,24369,24370,1.32,518.4928246753248
12186,24371,24372,1.32,518.4928246753248
12187,24373,24374,1.32,518.4928246753248
12188,24375,24376,1.32,518.4928246753248
12189,24377,24378,1.32,518.4928246753248
12190,24379,24380,1.32,518.4928246753248
12191,24381,24382,1.32,518.4928246753248
12192,24383,24384,1.32,518.4928246753248
12193,24385,24386,1.32,518.4928246753248
12194,24387,24388,1.32,518.4928246753248
12195,24389,24390,1.32,518.4928246753248
12196,24391,24392,1.32,518.4928246753248
12197,24393,24394,1.32,518.4928246753248
12198,24395,24396,1.32,518.4928246753248
12199,24397,24398,1.32,518.4928246753248
12200,24399,24400,1.32,518.4928246753248
12201,24401,24402,1.32,518.4928246753248
12202,24403,24404,1.32,518.4928246753248
12203,24405,24406,1.32,518.4928246753248
12204,24407,24408,1.32,518.4928246753248
12205,24409,24410,1.32,518.4928246753248
12206,24411,24412,1.85,198.26
12207,24413,24414,1.85,198.26
12208,24415,24416,1.85,198.26
12209,24417,24418,3.35,0.48
12210,24419,24420,3.35,0.48
12211,24421,24422,1.67,506.8287772925764
12212,24423,24424,1.67,506.8287772925764
12213,24425,24426,1.67,506.8287772925764
12214,24427,24428,1.67,506.8287772925764
12215,24429,24430,1.67,506.8287772925764
12216,24431,24432,1.67,506.8287772925764
12217,24433,24434,1.67,506.8287772925764
12218,24435,24436,1.67,506.8287772925764
12219,24437,24438,1.67,506.8287772925764
12220,24439,24440,1.67,506.8287772925764
12221,24441,24442,1.67,506.8287772925764
12222,24443,24444,1.67,506.8287772925764
12223,24445,24446,1.67,506.8287772925764
12224,24447,24448,1.67,506.8287772925764
12225,24449,24450,1.67,506.8287772925764
12226,24451,24452,1.67,506.8287772925764
12227,24453,24454,1.67,506.8287772925764
12228,24455,24456,1.67,506.8287772925764
12229,24457,24458,1.67,506.8287772925764
12230,24459,24460,1.67,506.8287772925764
12231,24461,24462,1.67,506.8287772925764
12232,24463,24464,1.67,506.8287772925764
12233,24465,24466,1.67,506.8287772925764
12234,24467,24468,1.67,506.8287772925764
12235,24469,24470,1.67,506.8287772925764
12236,24471,24472,1.67,506.8287772925764
12237,24473,24474,1.67,506.8287772925764
12238,24475,24476,1.67,506.8287772925764
12239,24477,24478,1.67,506.8287772925764
12240,24479,24480,1.67,506.8287772925764
12241,24481,24482,1.67,506.8287772925764
12242,24483,24484,1.67,506.8287772925764
12243,24485,24486,1.67,506.8287772925764
12244,24487,24488,1.67,506.8287772925764
12245,24489,24490,1.67,506.8287772925764
12246,24491,24492,1.67,506.8287772925764
12247,24493,24494,1.67,506.8287772925764
12248,24495,24496,1.67,506.8287772925764
12249,24497,24498,1.67,506.8287772925764
12250,24499,24500,1.67,506.8287772925764
12251,24501,24502,1.67,506.8287772925764
12252,24503,24504,1.67,506.8287772925764
12253,24505,24506,1.67,506.8287772925764
12254,24507,24508,1.67,506.8287772925764
12255,24509,24510,1.67,506.8287772925764
12256,24511,24512,1.67,506.8287772925764
12257,24513,24514,1.67,506.8287772925764
12258,24515,24516,1.67,506.8287772925764
12259,24517,24518,1.67,506.8287772925764
12260,24519,24520,1.67,506.8287772925764
12261,24521,24522,1.67,506.8287772925764
12262,24523,24524,1.67,506.8287772925764
12263,24525,24526,1.67,506.8287772925764
12264,24527,24528,1.67,506.8287772925764
12265,24529,24530,1.67,506.8287772925764
12266,24531,24532,1.67,506.8287772925764
12267,24533,24534,1.67,506.8287772925764
12268,24535,24536,1.67,506.8287772925764
12269,24537,24538,1.67,506.8287772925764
12270,24539,24540,1.67,506.8287772925764
12271,24541,24542,1.67,506.8287772925764
12272,24543,24544,1.67,506.8287772925764
12273,24545,24546,1.67,506.8287772925764
12274,24547,24548,1.67,506.8287772925764
12275,24549,24550,1.67,506.8287772925764
12276,24551,24552,1.67,506.8287772925764
12277,24553,24554,1.67,506.8287772925764
12278,24555,24556,1.67,506.8287772925764
12279,24557,24558,1.67,506.8287772925764
12280,24559,24560,1.67,506.8287772925764
12281,24561,24562,1.67,506.8287772925764
12282,24563,24564,1.67,506.8287772925764
12283,24565,24566,1.67,506.8287772925764
12284,24567,24568,1.67,506.8287772925764
12285,24569,24570,1.67,506.8287772925764
12286,24571,24572,1.67,506.8287772925764
12287,24573,24574,1.67,506.8287772925764
12288,24575,24576,1.67,506.8287772925764
12289,24577,24578,1.67,506.8287772925764
12290,24579,24580,1.67,506.8287772925764
12291,24581,24582,1.67,506.8287772925764
12292,24583,24584,1.67,506.8287772925764
12293,24585,24586,1.67,506.8287772925764
12294,24587,24588,1.67,506.8287772925764
12295,24589,24590,1.67,506.8287772925764
12296,24591,24592,1.67,506.8287772925764
12297,24593,24594,1.67,506.8287772925764
12298,24595,24596,1.67,506.8287772925764
12299,24597,24598,1.67,506.8287772925764
12300,24599,24600,1.67,506.8287772925764
12301,24601,24602,1.67,506.8287772925764
12302,24603,24604,1.67,506.8287772925764
12303,24605,24606,1.67,506.8287772925764
12304,24607,24608,1.67,506.8287772925764
12305,24609,24610,1.67,506.8287772925764
12306,24611,24612,1.67,506.8287772925764
12307,24613,24614,1.67,506.8287772925764
12308,24615,24616,1.67,506.8287772925764
12309,24617,24618,1.67,506.8287772925764
12310,24619,24620,1.67,506.8287772925764
12311,24621,24622,1.67,506.8287772925764
12312,24623,24624,1.67,506.8287772925764
12313,24625,24626,1.67,506.8287772925764
12314,24627,24628,1.67,506.8287772925764
12315,24629,24630,1.67,506.8287772925764
12316,24631,24632,1.67,506.8287772925764
12317,24633,24634,1.67,506.8287772925764
12318,24635,24636,1.67,506.8287772925764
12319,24637,24638,1.67,506.8287772925764
12320,24639,24640,1.67,506.8287772925764
12321,24641,24642,1.67,506.8287772925764
12322,24643,24644,1.67,506.8287772925764
12323,24645,24646,1.67,506.8287772925764
12324,24647,24648,1.67,506.8287772925764
12325,24649,24650,1.67,506.8287772925764
12326,24651,24652,1.67,506.8287772925764
12327,24653,24654,1.67,506.8287772925764
12328,24655,24656,1.67,506.8287772925764
12329,24657,24658,1.67,506.8287772925764
12330,24659,24660,1.67,506.8287772925764
12331,24661,24662,1.67,506.8287772925764
12332,24663,24664,1.67,506.8287772925764
12333,24665,24666,1.67,506.8287772925764
12334,24667,24668,1.67,506.8287772925764
12335,24669,24670,1.67,506.8287772925764
12336,24671,24672,1.67,506.8287772925764
12337,24673,24674,1.67,506.8287772925764
12338,24675,24676,1.67,506.8287772925764
12339,24677,24678,1.67,506.8287772925764
12340,24679,24680,1.67,506.8287772925764
12341,24681,24682,1.67,506.8287772925764
12342,24683,24684,1.67,506.8287772925764
12343,24685,24686,1.67,506.8287772925764
12344,24687,24688,1.67,506.8287772925764
12345,24689,24690,1.67,506.8287772925764
12346,24691,24692,1.67,506.8287772925764
12347,24693,24694,1.67,506.8287772925764
12348,24695,24696,1.67,506.8287772925764
12349,24697,24698,1.67,506.8287772925764
12350,24699,24700,1.67,506.8287772925764
12351,24701,24702,1.67,506.8287772925764
12352,24703,24704,1.67,506.8287772925764
12353,24705,24706,1.67,506.8287772925764
12354,24707,24708,1.67,506.8287772925764
12355,24709,24710,1.67,506.8287772925764
12356,24711,24712,1.67,506.8287772925764
12357,24713,24714,1.67,506.8287772925764
12358,24715,24716,1.67,506.8287772925764
12359,24717,24718,1.67,506.8287772925764
12360,24719,24720,1.67,506.8287772925764
12361,24721,24722,1.67,506.8287772925764
12362,24723,24724,1.67,506.8287772925764
12363,24725,24726,1.67,506.8287772925764
12364,24727,24728,1.67,506.8287772925764
12365,24729,24730,1.67,506.8287772925764
12366,24731,24732,1.67,506.8287772925764
12367,24733,24734,1.67,506.8287772925764
12368,24735,24736,1.67,506.8287772925764
12369,24737,24738,1.67,506.8287772925764
12370,24739,24740,1.67,506.8287772925764
12371,24741,24742,1.67,506.8287772925764
12372,24743,24744,1.67,506.8287772925764
12373,24745,24746,1.67,506.8287772925764
12374,24747,24748,1.67,506.8287772925764
12375,24749,24750,1.67,506.8287772925764
12376,24751,24752,1.67,506.8287772925764
12377,24753,24754,1.67,506.8287772925764
12378,24755,24756,1.67,506.8287772925764
12379,24757,24758,1.67,506.8287772925764
12380,24759,24760,1.67,506.8287772925764
12381,24761,24762,1.67,506.8287772925764
12382,24763,24764,1.67,506.8287772925764
12383,24765,24766,1.67,506.8287772925764
12384,24767,24768,1.67,506.8287772925764
12385,24769,24770,1.67,506.8287772925764
12386,24771,24772,1.67,506.8287772925764
12387,24773,24774,1.67,506.8287772925764
12388,24775,24776,1.67,506.8287772925764
12389,24777,24778,1.67,506.8287772925764
12390,24779,24780,1.67,506.8287772925764
12391,24781,24782,1.67,506.8287772925764
12392,24783,24784,1.67,506.8287772925764
12393,24785,24786,1.67,506.8287772925764
12394,24787,24788,1.67,506.8287772925764
12395,24789,24790,1.67,506.8287772925764
12396,24791,24792,1.67,506.8287772925764
12397,24793,24794,1.67,506.8287772925764
12398,24795,24796,1.67,506.8287772925764
12399,24797,24798,1.67,506.8287772925764
12400,24799,24800,1.67,506.8287772925764
12401,24801,24802,1.67,506.8287772925764
12402,24803,24804,1.67,506.8287772925764
12403,24805,24806,1.67,506.8287772925764
12404,24807,24808,1.67,506.8287772925764
12405,24809,24810,1.67,506.8287772925764
12406,24811,24812,1.67,506.8287772925764
12407,24813,24814,1.67,506.8287772925764
12408,24815,24816,1.67,506.8287772925764
12409,24817,24818,1.67,506.8287772925764
12410,24819,24820,1.67,506.8287772925764
12411,24821,24822,1.67,506.8287772925764
12412,24823,24824,1.67,506.8287772925764
12413,24825,24826,1.67,506.8287772925764
12414,24827,24828,1.67,506.8287772925764
12415,24829,24830,1.67,506.8287772925764
12416,24831,24832,1.67,506.8287772925764
12417,24833,24834,1.67,506.8287772925764
12418,24835,24836,1.67,506.8287772925764
12419,24837,24838,1.67,506.8287772925764
12420,24839,24840,1.67,506.8287772925764
12421,24841,24842,1.67,506.8287772925764
12422,24843,24844,1.67,506.8287772925764
12423,24845,24846,1.67,506.8287772925764
12424,24847,24848,1.67,506.8287772925764
12425,24849,24850,1.67,506.8287772925764
12426,24851,24852,1.67,506.8287772925764
12427,24853,24854,1.67,506.8287772925764
12428,24855,24856,1.67,506.8287772925764
12429,24857,24858,1.67,506.8287772925764
12430,24859,24860,1.67,506.8287772925764
12431,24861,24862,1.67,506.8287772925764
12432,24863,24864,1.67,506.8287772925764
12433,24865,24866,1.67,506.8287772925764
12434,24867,24868,1.67,506.8287772925764
12435,24869,24870,1.67,506.8287772925764
12436,24871,24872,1.67,506.8287772925764
12437,24873,24874,1.67,506.8287772925764
12438,24875,24876,1.67,506.8287772925764
12439,24877,24878,1.67,506.8287772925764
12440,24879,24880,1.67,506.8287772925764
12441,24881,24882,1.67,506.8287772925764
12442,24883,24884,1.67,506.8287772925764
12443,24885,24886,1.67,506.8287772925764
12444,24887,24888,1.67,506.8287772925764
12445,24889,24890,1.67,506.8287772925764
12446,24891,24892,1.67,506.8287772925764
12447,24893,24894,1.67,506.8287772925764
12448,24895,24896,1.67,506.8287772925764
12449,24897,24898,1.67,506.8287772925764
12450,24899,24900,1.67,506.8287772925764
12451,24901,24902,1.67,506.8287772925764
12452,24903,24904,1.67,506.8287772925764
12453,24905,24906,1.67,506.8287772925764
12454,24907,24908,1.67,506.8287772925764
12455,24909,24910,1.67,506.8287772925764
12456,24911,24912,1.67,506.8287772925764
12457,24913,24914,1.67,506.8287772925764
12458,24915,24916,1.67,506.8287772925764
12459,24917,24918,1.67,506.8287772925764
12460,24919,24920,1.67,506.8287772925764
12461,24921,24922,1.67,506.8287772925764
12462,24923,24924,1.67,506.8287772925764
12463,24925,24926,1.67,506.8287772925764
12464,24927,24928,1.67,506.8287772925764
12465,24929,24930,1.67,506.8287772925764
12466,24931,24932,1.67,506.8287772925764
12467,24933,24934,1.67,506.8287772925764
12468,24935,24936,1.67,506.8287772925764
12469,24937,24938,1.67,506.8287772925764
12470,24939,24940,1.67,506.8287772925764
12471,24941,24942,1.67,506.8287772925764
12472,24943,24944,1.67,506.8287772925764
12473,24945,24946,1.67,506.8287772925764
12474,24947,24948,1.67,506.8287772925764
12475,24949,24950,1.67,506.8287772925764
12476,24951,24952,1.67,506.8287772925764
12477,24953,24954,1.67,506.8287772925764
12478,24955,24956,1.67,506.8287772925764
12479,24957,24958,1.67,506.8287772925764
12480,24959,24960,1.67,506.8287772925764
12481,24961,24962,1.67,506.8287772925764
12482,24963,24964,1.67,506.8287772925764
12483,24965,24966,1.67,506.8287772925764
12484,24967,24968,1.67,506.8287772925764
12485,24969,24970,1.67,506.8287772925764
12486,24971,24972,1.67,506.8287772925764
12487,24973,24974,1.67,506.8287772925764
12488,24975,24976,1.67,506.8287772925764
12489,24977,24978,1.67,506.8287772925764
12490,24979,24980,1.67,506.8287772925764
12491,24981,24982,1.67,506.8287772925764
12492,24983,24984,1.67,506.8287772925764
12493,24985,24986,1.67,506.8287772925764
12494,24987,24988,1.67,506.8287772925764
12495,24989,24990,1.67,506.8287772925764
12496,24991,24992,1.67,506.8287772925764
12497,24993,24994,1.67,506.8287772925764
12498,24995,24996,1.67,506.8287772925764
12499,24997,24998,1.67,506.8287772925764
12500,24999,25000,1.67,506.8287772925764
12501,25001,25002,1.67,506.8287772925764
12502,25003,25004,1.67,506.8287772925764
12503,25005,25006,1.67,506.8287772925764
12504,25007,25008,1.67,506.8287772925764
12505,25009,25010,1.67,506.8287772925764
12506,25011,25012,1.67,506.8287772925764
12507,25013,25014,1.67,506.8287772925764
12508,25015,25016,1.67,506.8287772925764
12509,25017,25018,1.67,506.8287772925764
12510,25019,25020,1.67,506.8287772925764
12511,25021,25022,1.67,506.8287772925764
12512,25023,25024,1.67,506.8287772925764
12513,25025,25026,1.67,506.8287772925764
12514,25027,25028,1.67,506.8287772925764
12515,25029,25030,1.67,506.8287772925764
12516,25031,25032,1.67,506.8287772925764
12517,25033,25034,1.67,506.8287772925764
12518,25035,25036,1.67,506.8287772925764
12519,25037,25038,1.67,506.8287772925764
12520,25039,25040,1.67,506.8287772925764
12521,25041,25042,1.67,506.8287772925764
12522,25043,25044,1.67,506.8287772925764
12523,25045,25046,1.67,506.8287772925764
12524,25047,25048,1.67,506.8287772925764
12525,25049,25050,1.67,506.8287772925764
12526,25051,25052,1.67,506.8287772925764
12527,25053,25054,1.67,506.8287772925764
12528,25055,25056,1.67,506.8287772925764
12529,25057,25058,1.67,506.8287772925764
12530,25059,25060,1.67,506.8287772925764
12531,25061,25062,1.67,506.8287772925764
12532,25063,25064,1.67,506.8287772925764
12533,25065,25066,1.67,506.8287772925764
12534,25067,25068,1.67,506.8287772925764
12535,25069,25070,1.67,506.8287772925764
12536,25071,25072,1.67,506.8287772925764
12537,25073,25074,1.67,506.8287772925764
12538,25075,25076,1.67,506.8287772925764
12539,25077,25078,1.67,506.8287772925764
12540,25079,25080,1.67,506.8287772925764
12541,25081,25082,1.67,506.8287772925764
12542,25083,25084,1.67,506.8287772925764
12543,25085,25086,1.67,506.8287772925764
12544,25087,25088,1.67,506.8287772925764
12545,25089,25090,1.67,506.8287772925764
12546,25091,25092,1.67,506.8287772925764
12547,25093,25094,1.67,506.8287772925764
12548,25095,25096,1.67,506.8287772925764
12549,25097,25098,1.67,506.8287772925764
12550,25099,25100,1.67,506.8287772925764
12551,25101,25102,1.67,506.8287772925764
12552,25103,25104,1.67,506.8287772925764
12553,25105,25106,1.67,506.8287772925764
12554,25107,25108,1.67,506.8287772925764
12555,25109,25110,1.67,506.8287772925764
12556,25111,25112,1.67,506.8287772925764
12557,25113,25114,1.67,506.8287772925764
12558,25115,25116,1.67,506.8287772925764
12559,25117,25118,1.67,506.8287772925764
12560,25119,25120,1.67,506.8287772925764
12561,25121,25122,1.67,506.8287772925764
12562,25123,25124,1.67,506.8287772925764
12563,25125,25126,1.67,506.8287772925764
12564,25127,25128,1.67,506.8287772925764
12565,25129,25130,1.67,506.8287772925764
12566,25131,25132,1.67,506.8287772925764
12567,25133,25134,1.67,506.8287772925764
12568,25135,25136,1.67,506.8287772925764
12569,25137,25138,1.67,506.8287772925764
12570,25139,25140,1.67,506.8287772925764
12571,25141,25142,1.67,506.8287772925764
12572,25143,25144,1.67,506.8287772925764
12573,25145,25146,1.67,506.8287772925764
12574,25147,25148,1.67,506.8287772925764
12575,25149,25150,1.67,506.8287772925764
12576,25151,25152,1.67,506.8287772925764
12577,25153,25154,1.67,506.8287772925764
12578,25155,25156,1.67,506.8287772925764
12579,25157,25158,1.67,506.8287772925764
12580,25159,25160,1.67,506.8287772925764
12581,25161,25162,1.67,506.8287772925764
12582,25163,25164,1.67,506.8287772925764
12583,25165,25166,1.67,506.8287772925764
12584,25167,25168,1.67,506.8287772925764
12585,25169,25170,1.67,506.8287772925764
12586,25171,25172,1.67,506.8287772925764
12587,25173,25174,1.67,506.8287772925764
12588,25175,25176,1.67,506.8287772925764
12589,25177,25178,1.67,506.8287772925764
12590,25179,25180,1.67,506.8287772925764
12591,25181,25182,1.67,506.8287772925764
12592,25183,25184,1.67,506.8287772925764
12593,25185,25186,1.67,506.8287772925764
12594,25187,25188,1.67,506.8287772925764
12595,25189,25190,1.67,506.8287772925764
12596,25191,25192,1.67,506.8287772925764
12597,25193,25194,1.67,506.8287772925764
12598,25195,25196,1.67,506.8287772925764
12599,25197,25198,1.67,506.8287772925764
12600,25199,25200,1.67,506.8287772925764
12601,25201,25202,1.67,506.8287772925764
12602,25203,25204,1.67,506.8287772925764
12603,25205,25206,1.67,506.8287772925764
12604,25207,25208,1.67,506.8287772925764
12605,25209,25210,1.67,506.8287772925764
12606,25211,25212,1.67,506.8287772925764
12607,25213,25214,1.67,506.8287772925764
12608,25215,25216,1.67,506.8287772925764
12609,25217,25218,1.67,506.8287772925764
12610,25219,25220,1.67,506.8287772925764
12611,25221,25222,1.67,506.8287772925764
12612,25223,25224,1.67,506.8287772925764
12613,25225,25226,1.67,506.8287772925764
12614,25227,25228,1.67,506.8287772925764
12615,25229,25230,1.67,506.8287772925764
12616,25231,25232,1.67,506.8287772925764
12617,25233,25234,1.67,506.8287772925764
12618,25235,25236,1.67,506.8287772925764
12619,25237,25238,1.67,506.8287772925764
12620,25239,25240,1.67,506.8287772925764
12621,25241,25242,1.67,506.8287772925764
12622,25243,25244,1.67,506.8287772925764
12623,25245,25246,1.67,506.8287772925764
12624,25247,25248,1.67,506.8287772925764
12625,25249,25250,1.67,506.8287772925764
12626,25251,25252,1.67,506.8287772925764
12627,25253,25254,1.67,506.8287772925764
12628,25255,25256,1.67,506.8287772925764
12629,25257,25258,1.67,506.8287772925764
12630,25259,25260,1.67,506.8287772925764
12631,25261,25262,1.67,506.8287772925764
12632,25263,25264,1.67,506.8287772925764
12633,25265,25266,1.67,506.8287772925764
12634,25267,25268,1.67,506.8287772925764
12635,25269,25270,1.67,506.8287772925764
12636,25271,25272,1.67,506.8287772925764
12637,25273,25274,1.67,506.8287772925764
12638,25275,25276,1.67,506.8287772925764
12639,25277,25278,1.67,506.8287772925764
12640,25279,25280,1.67,506.8287772925764
12641,25281,25282,1.67,506.8287772925764
12642,25283,25284,1.67,506.8287772925764
12643,25285,25286,1.67,506.8287772925764
12644,25287,25288,1.67,506.8287772925764
12645,25289,25290,1.67,506.8287772925764
12646,25291,25292,1.67,506.8287772925764
12647,25293,25294,1.67,506.8287772925764
12648,25295,25296,1.67,506.8287772925764
12649,25297,25298,1.67,506.8287772925764
12650,25299,25300,1.67,506.8287772925764
12651,25301,25302,1.67,506.8287772925764
12652,25303,25304,1.67,506.8287772925764
12653,25305,25306,1.67,506.8287772925764
12654,25307,25308,1.67,506.8287772925764
12655,25309,25310,1.67,506.8287772925764
12656,25311,25312,1.67,506.8287772925764
12657,25313,25314,1.67,506.8287772925764
12658,25315,25316,1.67,506.8287772925764
12659,25317,25318,1.67,506.8287772925764
12660,25319,25320,1.67,506.8287772925764
12661,25321,25322,1.67,506.8287772925764
12662,25323,25324,1.67,506.8287772925764
12663,25325,25326,1.67,506.8287772925764
12664,25327,25328,1.67,506.8287772925764
12665,25329,25330,1.67,506.8287772925764
12666,25331,25332,1.67,506.8287772925764
12667,25333,25334,1.67,506.8287772925764
12668,25335,25336,1.67,506.8287772925764
12669,25337,25338,1.48,33.772
12670,25339,25340,1.48,33.772
12671,25341,25342,1.48,33.772
12672,25343,25344,1.48,33.772
12673,25345,25346,1.48,33.772
12674,25347,25348,1.48,33.772
12675,25349,25350,1.48,33.772
12676,25351,25352,1.48,33.772
12677,25353,25354,1.48,33.772
12678,25355,25356,1.48,33.772
12679,25357,25358,1.48,33.772
12680,25359,25360,1.48,33.772
12681,25361,25362,1.48,33.772
12682,25363,25364,1.48,33.772
12683,25365,25366,1.48,33.772
12684,25367,25368,1.52,4.0
12685,25369,25370,1.52,4.0
12686,25371,25372,1.89,13.636363636363637
12687,25373,25374,1.89,13.636363636363637
12688,25375,25376,1.89,13.636363636363637
12689,25377,25378,1.89,13.636363636363637
12690,25379,25380,1.89,13.636363636363637
12691,25381,25382,1.89,13.636363636363637
12692,25383,25384,1.89,13.636363636363637
12693,25385,25386,1.89,13.636363636363637
12694,25387,25388,1.89,13.636363636363637
12695,25389,25390,1.89,13.636363636363637
12696,25391,25392,1.89,13.636363636363637
12697,25393,25394,1.2,1090.4380701754387
12698,25395,25396,1.2,1090.4380701754387
12699,25397,25398,1.2,1090.4380701754387
12700,25399,25400,1.2,1090.4380701754387
12701,25401,25402,1.2,1090.4380701754387
12702,25403,25404,1.2,1090.4380701754387
12703,25405,25406,1.2,1090.4380701754387
12704,25407,25408,1.2,1090.4380701754387
12705,25409,25410,1.2,1090.4380701754387
12706,25411,25412,1.2,1090.4380701754387
12707,25413,25414,1.2,1090.4380701754387
12708,25415,25416,1.2,1090.4380701754387
12709,25417,25418,1.2,1090.4380701754387
12710,25419,25420,1.2,1090.4380701754387
12711,25421,25422,1.2,1090.4380701754387
12712,25423,25424,1.2,1090.4380701754387
12713,25425,25426,1.2,1090.4380701754387
12714,25427,25428,1.2,1090.4380701754387
12715,25429,25430,1.2,1090.4380701754387
12716,25431,25432,1.2,1090.4380701754387
12717,25433,25434,1.2,1090.4380701754387
12718,25435,25436,1.2,1090.4380701754387
12719,25437,25438,1.2,1090.4380701754387
12720,25439,25440,1.2,1090.4380701754387
12721,25441,25442,1.2,1090.4380701754387
12722,25443,25444,1.2,1090.4380701754387
12723,25445,25446,1.2,1090.4380701754387
12724,25447,25448,1.2,1090.4380701754387
12725,25449,25450,1.2,1090.4380701754387
12726,25451,25452,1.2,1090.4380701754387
12727,25453,25454,1.2,1090.4380701754387
12728,25455,25456,1.2,1090.4380701754387
12729,25457,25458,1.2,1090.4380701754387
12730,25459,25460,1.2,1090.4380701754387
12731,25461,25462,1.2,1090.4380701754387
12732,25463,25464,1.2,1090.4380701754387
12733,25465,25466,1.2,1090.4380701754387
12734,25467,25468,1.2,1090.4380701754387
12735,25469,25470,1.2,1090.4380701754387
12736,25471,25472,1.2,1090.4380701754387
12737,25473,25474,1.2,1090.4380701754387
12738,25475,25476,1.2,1090.4380701754387
12739,25477,25478,1.2,1090.4380701754387
12740,25479,25480,1.2,1090.4380701754387
12741,25481,25482,1.2,1090.4380701754387
12742,25483,25484,1.2,1090.4380701754387
12743,25485,25486,1.2,1090.4380701754387
12744,25487,25488,1.2,1090.4380701754387
12745,25489,25490,1.2,1090.4380701754387
12746,25491,25492,1.2,1090.4380701754387
12747,25493,25494,1.2,1090.4380701754387
12748,25495,25496,1.2,1090.4380701754387
12749,25497,25498,1.2,1090.4380701754387
12750,25499,25500,1.2,1090.4380701754387
12751,25501,25502,1.2,1090.4380701754387
12752,25503,25504,1.2,1090.4380701754387
12753,25505,25506,1.2,1090.4380701754387
12754,25507,25508,1.2,1090.4380701754387
12755,25509,25510,1.2,1090.4380701754387
12756,25511,25512,1.2,1090.4380701754387
12757,25513,25514,1.2,1090.4380701754387
12758,25515,25516,1.2,1090.4380701754387
12759,25517,25518,1.2,1090.4380701754387
12760,25519,25520,1.2,1090.4380701754387
12761,25521,25522,1.2,1090.4380701754387
12762,25523,25524,1.2,1090.4380701754387
12763,25525,25526,1.2,1090.4380701754387
12764,25527,25528,1.2,1090.4380701754387
12765,25529,25530,1.2,1090.4380701754387
12766,25531,25532,1.2,1090.4380701754387
12767,25533,25534,1.2,1090.4380701754387
12768,25535,25536,1.2,1090.4380701754387
12769,25537,25538,1.2,1090.4380701754387
12770,25539,25540,1.2,1090.4380701754387
12771,25541,25542,1.2,1090.4380701754387
12772,25543,25544,1.2,1090.4380701754387
12773,25545,25546,1.2,1090.4380701754387
12774,25547,25548,1.2,1090.4380701754387
12775,25549,25550,1.2,1090.4380701754387
12776,25551,25552,1.2,1090.4380701754387
12777,25553,25554,1.2,1090.4380701754387
12778,25555,25556,1.2,1090.4380701754387
12779,25557,25558,1.2,1090.4380701754387
12780,25559,25560,1.2,1090.4380701754387
12781,25561,25562,1.2,1090.4380701754387
12782,25563,25564,1.2,1090.4380701754387
12783,25565,25566,1.2,1090.4380701754387
12784,25567,25568,1.2,1090.4380701754387
12785,25569,25570,1.2,1090.4380701754387
12786,25571,25572,1.2,1090.4380701754387
12787,25573,25574,1.2,1090.4380701754387
12788,25575,25576,1.2,1090.4380701754387
12789,25577,25578,1.2,1090.4380701754387
12790,25579,25580,1.2,1090.4380701754387
12791,25581,25582,1.2,1090.4380701754387
12792,25583,25584,1.2,1090.4380701754387
12793,25585,25586,1.2,1090.4380701754387
12794,25587,25588,1.2,1090.4380701754387
12795,25589,25590,1.2,1090.4380701754387
12796,25591,25592,1.2,1090.4380701754387
12797,25593,25594,1.2,1090.4380701754387
12798,25595,25596,1.2,1090.4380701754387
12799,25597,25598,1.2,1090.4380701754387
12800,25599,25600,1.2,1090.4380701754387
12801,25601,25602,1.2,1090.4380701754387
12802,25603,25604,1.2,1090.4380701754387
12803,25605,25606,1.2,1090.4380701754387
12804,25607,25608,1.2,1090.4380701754387
12805,25609,25610,1.2,1090.4380701754387
12806,25611,25612,1.2,1090.4380701754387
12807,25613,25614,1.2,1090.4380701754387
12808,25615,25616,1.2,1090.4380701754387
12809,25617,25618,1.2,1090.4380701754387
12810,25619,25620,1.2,1090.4380701754387
12811,25621,25622,1.2,1090.4380701754387
