id,market_id,name,winner
10,115199542,3 - 0,1
47973,115199543,Over 2.5 Goals,1
1221385,115199546,Under 1.5 Goals,1
1222344,115199547,Under 3.5 Goals,1
2542448,115199587,Under 6.5 Goals,1
9,115199590,0 - 2,1
10,115199590,3 - 0,0
47973,115199591,Over 2.5 Goals,1
1222347,115199592,Under 4.5 Goals,1
5851483,115199631,Over 0.5 Goals,1
58805,115199689,The Draw,0
5467180,115199689,Chelsea (W),1
1222347,115199695,Under 4.5 Goals,1
2542448,115199697,Under 6.5 Goals,1
4016599,115199754,Ceara,1
4506345,115199800,Any Unquoted ,1
4701919,115199802,Bragantino SP,1
47972,115199846,Under 2.5 Goals,0
47973,115199846,Over 2.5 Goals,1
3,115199848,1 - 1,1
58805,115199850,The Draw,1
2008259,115199943,Honduras (HT),1
2,115199944,1 - 0,0
5,115199944,2 - 0,1
58805,115199946,The Draw,1
5,115199947,2 - 0,1
8,115199992,1 - 2,1
58805,115199994,The Draw,0
440499,115199994,Guatemala,1
1,115199995,0 - 0,1
384083,115200040,GAIS,1
441088,115200512,Urawa,1
47973,115200513,Over 2.5 Goals,1
5176230,115200525,Leon de Huanuco,1
47973,115200528,Over 2.5 Goals,1
47973,115200532,Over 2.5 Goals,1
47973,115200534,Over 2.5 Goals,1
58805,115200633,The Draw,0
354489,115200633,Russia U21,1
47973,115200634,Over 2.5 Goals,1
5,115200643,2 - 0,1
2004841,115200644,The Draw (HT),1
9,115200692,0 - 2,1
354185,115200694,Iceland U21/Draw,1
47972,115200732,Under 2.5 Goals,1
3,115200741,1 - 1,0
4506345,115200741,Any Unquoted ,1
1,115200744,0 - 0,1
4,115200744,0 - 1,0
919452,115200780,Kazakhstan U21,1
47972,115200781,Under 2.5 Goals,1
4,115200793,0 - 1,1
58805,115200829,The Draw,1
47972,115200831,Under 2.5 Goals,0
47973,115200831,Over 2.5 Goals,1
1222344,115200832,Under 3.5 Goals,1
1222345,115200832,Over 3.5 Goals,0
1222346,115200833,Over 4.5 Goals,1
1,115200842,0 - 0,0
3,115200842,1 - 1,0
8,115200842,1 - 2,1
9,115200842,0 - 2,0
14,115200842,2 - 3,0
150466,115200845,Portugal U21/Draw,1
1221385,115200847,Under 1.5 Goals,1
150463,115200848,Portugal U21,1
1485568,115200850,Over 5.5 Goals,1
58805,115200896,The Draw,1
47973,115200897,Over 2.5 Goals,1
13,115200906,3 - 3,1
47972,115200946,Under 2.5 Goals,1
2381838,115200956,Switzerland U21 (HT),1
3,115200958,1 - 1,1
47972,115200998,Under 2.5 Goals,1
58805,115201052,The Draw,0
7431787,115201052,Vendsyssel FF,1
1221385,115201053,Under 1.5 Goals,1
1,115201065,0 - 0,0
16,115201065,0 - 3,1
1,115201067,0 - 0,1
1221386,115201070,Over 1.5 Goals,1
1,115202193,0 - 0,1
60293,115202205,Modena,1
208004,115203903,Turkey,1
512603,115203905,Croatia,0
1499774,115203905,Senegal,1
2486691,115203906,Serbia,1
208017,115203907,Argentina,1
208003,115203909,Puerto Rico,0
512602,115203909,Greece,1
208006,115203910,Spain,1
208002,115203911,Angola,0
2489657,115203911,Mexico,1
208004,115203912,Turkey,0
512609,115203912,Ukraine,1
512601,115203913,Lithuania,0
1499770,115203913,Australia,1
512605,115203915,Slovenia,1
1228601,115203915,South Korea,0
1228979,115203916,Finland,0
4123625,115203916,Dominican Republic,1
1499770,115203917,Australia,1
2489657,115203917,Mexico,0
208003,115203918,Puerto Rico,1
4096285,115203918,Philippines,0
512609,115203919,Ukraine,1
2208036,115203920,Iran,1
512605,115203921,Slovenia,1
1499774,115203922,Senegal,1
208004,115203923,Turkey,1
1228979,115203923,Finland,0
207999,115203924,Brazil,1
2486691,115203924,Serbia,0
512601,115203925,Lithuania,1
512602,115203926,Greece,1
208006,115203927,Spain,1
512600,115203927,France,0
208002,115203929,Angola,1
1499770,115203929,Australia,0
1499774,115203930,Senegal,0
4096285,115203930,Philippines,1
208010,115203931,New Zealand,1
1228979,115203931,Finland,0
1228601,115203933,South Korea,1
208003,115203935,Puerto Rico,0
512603,115203935,Croatia,1
512600,115203936,France,1
2208036,115203936,Iran,0
512605,115203937,Slovenia,1
208004,115203938,Turkey,1
4123625,115203938,Dominican Republic,0
512602,115203939,Greece,1
208006,115203940,Spain,1
2486691,115203940,Serbia,0
13116,115205508,Indiana,0
13117,115205508,Chicago,1
65270,115205509,Indiana +3.5,1
291135,115205510,Under 147.5pts,0
291136,115205510,Over 147.5pts,1
10503,115208012,Slovan Liberec,1
3358865,115208012,Usti nad Labem,0
47972,115208013,Under 2.5 Goals,0
47973,115208013,Over 2.5 Goals,1
2250259,115208018,Dunkerque,1
47972,115208027,Under 2.5 Goals,1
58805,115208028,The Draw,0
2740556,115208028,Le Poire-sur-Vie,1
47972,115208029,Under 2.5 Goals,1
58805,115208032,The Draw,1
47972,115208033,Under 2.5 Goals,1
47973,115208033,Over 2.5 Goals,0
5375314,115208044,Hamburg II,1
6542387,115208044,W Bremen II,0
47972,115208045,Under 2.5 Goals,0
47973,115208045,Over 2.5 Goals,1
1550831,115208046,Pirmasens,1
47972,115208068,Under 2.5 Goals,1
47973,115208068,Over 2.5 Goals,0
5358084,115208069,Atletico MG (HT),1
7,115208070,2 - 2,0
11,115208070,3 - 1,1
361329,115208072,Atletico MG,1
2,115208073,1 - 0,0
4,115208073,0 - 1,0
5,115208073,2 - 0,1
4506345,115208073,Any Unquoted ,0
233650,115208122,Wales U21,1
2004841,115208167,The Draw (HT),1
4,115208168,0 - 1,1
25924,115208170,England U21,1
8,115208171,1 - 2,1
47972,115208214,Under 2.5 Goals,0
47973,115208214,Over 2.5 Goals,1
2,115208216,1 - 0,0
7,115208216,2 - 2,0
8,115208216,1 - 2,0
10,115208216,3 - 0,1
12,115208216,3 - 2,0
4506345,115208216,Any Unquoted ,0
58805,115208218,The Draw,1
210046,115208218,Greece U21,0
2,115208219,1 - 0,1
47973,115208262,Over 2.5 Goals,1
354169,115208266,Bosnia U21,1
4,115208267,0 - 1,0
5,115208267,2 - 0,1
58805,115208357,The Draw,1
58805,115208454,The Draw,1
6601820,115208454,AFC Ajax Amsterdam (W),0
1485568,115208459,Over 5.5 Goals,1
5288608,115208502,Zwolle (W),1
58805,115208598,The Draw,1
58805,115208646,The Draw,0
4397902,115208646,Mohammedan SC,0
8680574,115208646,Tollygunge Agragami,1
47972,115208653,Under 2.5 Goals,0
47973,115208653,Over 2.5 Goals,1
1,115208655,0 - 0,1
1222344,115208657,Under 3.5 Goals,0
1222345,115208657,Over 3.5 Goals,1
5412337,115208694,Levadia Tallinn II,1
5851483,115208790,Over 0.5 Goals,1
8802811,115208791,Calangute SC,1
1221385,115208792,Under 1.5 Goals,1
47972,115208798,Under 2.5 Goals,1
8535701,115208839,Grulla Morioka,1
1,115208845,0 - 0,1
47972,115208846,Under 2.5 Goals,1
1221385,115208849,Under 1.5 Goals,1
1221386,115208849,Over 1.5 Goals,0
1222345,115208850,Over 3.5 Goals,1
5851483,115208886,Over 0.5 Goals,1
2542448,115208890,Under 6.5 Goals,1
1485567,115208892,Under 5.5 Goals,1
1485568,115208892,Over 5.5 Goals,0
6542377,115208935,FC Kray,1
2542448,115208938,Under 6.5 Goals,1
1485568,115208940,Over 5.5 Goals,1
1,115208941,0 - 0,1
1222347,115208943,Under 4.5 Goals,1
4638302,115208983,Limhamn Bunkeflo,1
47973,115208990,Over 2.5 Goals,1
1222347,115208991,Under 4.5 Goals,1
198751,115209031,Bangor City,0
3667303,115209031,Airbus UK,1
8,115209037,1 - 2,1
47972,115209038,Under 2.5 Goals,1
1222346,115209039,Over 4.5 Goals,1
1221386,115209041,Over 1.5 Goals,1
1222344,115209042,Under 3.5 Goals,1
3667304,115209079,The New Saints,1
1221386,115209080,Over 1.5 Goals,1
11,115209085,3 - 1,1
47973,115209086,Over 2.5 Goals,1
4,115209088,0 - 1,1
5851483,115209125,Over 0.5 Goals,1
4,115210388,0 - 1,1
3,115210389,1 - 1,1
4506345,115210389,Any Unquoted ,0
47972,115210390,Under 2.5 Goals,1
46928,115210392,Shelbourne,1
364470,115210392,Waterford,0
1485567,115210437,Under 5.5 Goals,1
1485568,115210437,Over 5.5 Goals,0
1221385,115210489,Under 1.5 Goals,1
2,115210501,1 - 0,1
15,115210502,1 - 3,1
47972,115210503,Under 2.5 Goals,1
47973,115210503,Over 2.5 Goals,0
198746,115210506,Dundalk,1
6,115210620,2 - 1,1
15,115210620,1 - 3,0
58805,115210627,The Draw,0
387040,115210627,Sligo Rovers,1
1485567,115210668,Under 5.5 Goals,1
1485568,115210668,Over 5.5 Goals,0
1221386,115210720,Over 1.5 Goals,1
1222346,115210724,Over 4.5 Goals,1
2008738,115210735,Limerick (HT),1
15,115210738,1 - 3,1
385757,115210761,Limerick,1
151478,115210798,Draw,1
1221386,115210875,Over 1.5 Goals,1
1222344,115210877,Under 3.5 Goals,1
1222345,115210877,Over 3.5 Goals,0
8,115210889,1 - 2,1
4506345,115210889,Any Unquoted ,0
47972,115210890,Under 2.5 Goals,1
1221385,115210899,Under 1.5 Goals,1
5851483,115210985,Over 0.5 Goals,1
298594,115210987,Cork City,1
1222346,115210991,Over 4.5 Goals,1
1,115211001,0 - 0,1
8,115211002,1 - 2,1
6224013,115211004,Cork City/Shamrock Rvrs,1
58805,115211005,The Draw,0
184325,115211005,Shamrock Rovers,0
298594,115211005,Cork City,1
6762718,115211020,Bray -1,1
1222344,115211102,Under 3.5 Goals,1
1222346,115211104,Over 4.5 Goals,1
4506345,115211114,Any Unquoted ,1
14,115211115,2 - 3,1
58805,115211118,The Draw,1
1221385,115211157,Under 1.5 Goals,1
5851483,115211175,Over 0.5 Goals,1
1221385,115211215,Under 1.5 Goals,0
1221386,115211215,Over 1.5 Goals,1
1222347,115211217,Under 4.5 Goals,1
1,115211227,0 - 0,1
1,115211228,0 - 0,1
47972,115211229,Under 2.5 Goals,1
220949,115211231,Rosario Central,1
6762936,115211287,Bahia +1,1
1221386,115211328,Over 1.5 Goals,1
2004491,115211339,Internacional (HT),1
1,115211340,0 - 0,1
2,115211341,1 - 0,0
3,115211341,1 - 1,1
6,115211341,2 - 1,0
11,115211341,3 - 1,0
15,115211341,1 - 3,0
1547405,115211343,Internacional/Internacional,1
198137,115211344,Internacional,1
1221386,115211394,Over 1.5 Goals,1
2542449,115211396,Over 6.5 Goals,1
1222345,115211444,Over 3.5 Goals,1
1222347,115211446,Under 4.5 Goals,1
1,115211460,0 - 0,1
6,115211462,2 - 1,1
10,115211462,3 - 0,0
47973,115211465,Over 2.5 Goals,1
198126,115211469,Sao Paulo,1
356589,115211469,Criciuma,0
1485568,115211511,Over 5.5 Goals,1
1222345,115211604,Over 3.5 Goals,1
2015040,115211614,Skive (HT),1
2,115211615,1 - 0,1
58805,115211619,The Draw,1
113194,115211619,AB,0
1221385,115211626,Under 1.5 Goals,1
1222345,115211717,Over 3.5 Goals,1
1222346,115211718,Over 4.5 Goals,1
2004841,115211727,The Draw (HT),1
5,115211729,2 - 0,0
8,115211729,1 - 2,1
13,115211729,3 - 3,0
58805,115211732,The Draw,1
151003,115211732,Fredericia,0
1221386,115211738,Over 1.5 Goals,1
1485568,115211740,Over 5.5 Goals,1
1485572,115211743,Under 7.5 Goals,1
5851483,115211756,Over 0.5 Goals,1
1221386,115211829,Over 1.5 Goals,1
1222344,115211830,Under 3.5 Goals,1
3,115211842,1 - 1,0
4,115211842,0 - 1,0
6,115211842,2 - 1,1
47972,115211843,Under 2.5 Goals,1
58805,115211845,The Draw,0
150985,115211845,Bronshoj,0
3981030,115211845,HB Koge,1
5851483,115211998,Over 0.5 Goals,1
5851482,115212034,Under 0.5 Goals,1
1221385,115212038,Under 1.5 Goals,1
1222345,115212039,Over 3.5 Goals,1
1222346,115212040,Over 4.5 Goals,0
1222347,115212040,Under 4.5 Goals,1
1,115212050,0 - 0,1
10,115212051,3 - 0,0
12,115212051,3 - 2,1
13,115212051,3 - 3,0
15,115212051,1 - 3,0
47972,115212052,Under 2.5 Goals,1
47973,115212052,Over 2.5 Goals,0
1221385,115212054,Under 1.5 Goals,1
1485567,115212055,Under 5.5 Goals,1
5851482,115212062,Under 0.5 Goals,1
1221386,115212102,Over 1.5 Goals,1
1222345,115212103,Over 3.5 Goals,1
1222347,115212104,Under 4.5 Goals,1
2,115212115,1 - 0,0
4,115212115,0 - 1,0
5,115212115,2 - 0,0
15,115212115,1 - 3,0
4506345,115212115,Any Unquoted ,1
47972,115212116,Under 2.5 Goals,0
47973,115212116,Over 2.5 Goals,1
1485567,115212120,Under 5.5 Goals,1
2542448,115212121,Under 6.5 Goals,1
2542449,115212121,Over 6.5 Goals,0
2407528,115212123,Under 8.5 Goals,1
1222345,115212168,Over 3.5 Goals,1
2,115212180,1 - 0,0
12,115212180,3 - 2,1
58805,115212183,The Draw,0
123849,115212183,Italy U21,1
1221386,115212232,Over 1.5 Goals,1
1222344,115212233,Under 3.5 Goals,1
2004841,115212243,The Draw (HT),1
47972,115212246,Under 2.5 Goals,1
2542448,115212251,Under 6.5 Goals,1
1222344,115212298,Under 3.5 Goals,1
58805,115212313,The Draw,0
65780,115212313,Lugano,1
676467,115212313,Fiorentina,0
1485568,115212315,Over 5.5 Goals,1
2795147,115212319,4 - 2,1
30246,115212359,Yes,1
1222344,115212363,Under 3.5 Goals,1
2,115212375,1 - 0,0
3,115212375,1 - 1,1
5,115212375,2 - 0,0
8535300,115212377,Mjondalen/Tromso,1
50046,115212378,Tromso,0
58805,115212378,The Draw,0
3782270,115212378,Mjondalen,1
2542448,115212381,Under 6.5 Goals,1
526007,115212384,4 - 0,1
5851483,115212387,Over 0.5 Goals,1
1222345,115212428,Over 3.5 Goals,1
5377886,115212438,Balestier Khalsa (HT),1
1,115212440,0 - 0,1
9,115212441,0 - 2,1
1485567,115212446,Under 5.5 Goals,1
1222344,115212494,Under 3.5 Goals,1
3,115212505,1 - 1,1
4506345,115212506,Any Unquoted ,1
47973,115212507,Over 2.5 Goals,1
58805,115212509,The Draw,0
183066,115212509,Germany U19,1
2107168,115212509,Netherlands U19,0
2407528,115212514,Under 8.5 Goals,1
47972,115212572,Under 2.5 Goals,0
47973,115212572,Over 2.5 Goals,1
58805,115212574,The Draw,0
396699,115212574,AC Oulu,1
799035,115212574,JJK,0
6384647,115212586,Draw or Away,1
5851482,115212588,Under 0.5 Goals,1
1221386,115212600,Over 1.5 Goals,1
1221385,115212604,Under 1.5 Goals,1
1221386,115212604,Over 1.5 Goals,0
1222344,115212605,Under 3.5 Goals,1
2004568,115212615,Ponte Preta (HT),1
1,115212617,0 - 0,0
6,115212617,2 - 1,0
8,115212617,1 - 2,1
9,115212617,0 - 2,0
11,115212617,3 - 1,0
15,115212617,1 - 3,0
526009,115212679,6 - 0,0
3647906,115212679,5 - 2,1
151478,115212680,Draw,1
6384646,115212681,Home or Draw,1
1221386,115212699,Over 1.5 Goals,1
1222344,115212700,Under 3.5 Goals,1
1,115212711,0 - 0,1
3,115212712,1 - 1,0
10,115212712,3 - 0,0
14,115212712,2 - 3,0
4506345,115212712,Any Unquoted ,1
47972,115212713,Under 2.5 Goals,0
47973,115212713,Over 2.5 Goals,1
30246,115212719,Yes,1
2542448,115212724,Under 6.5 Goals,1
30247,115212790,No,1
1221386,115212793,Over 1.5 Goals,1
1222345,115212794,Over 3.5 Goals,1
923695,115212804,Uruguay (HT),1
2004841,115212804,The Draw (HT),0
1,115212805,0 - 0,1
4,115212806,0 - 1,0
8,115212806,1 - 2,0
9,115212806,0 - 2,1
16,115212806,0 - 3,0
47972,115212807,Under 2.5 Goals,1
47973,115212807,Over 2.5 Goals,0
29636,115212810,Japan,1
30246,115212812,Yes,1
5851482,115212862,Under 0.5 Goals,1
47973,115212863,Over 2.5 Goals,1
5830927,115212865,Coventry by 2,1
1221385,115212868,Under 1.5 Goals,1
1221386,115212868,Over 1.5 Goals,0
1222344,115212873,Under 3.5 Goals,1
1222345,115212873,Over 3.5 Goals,0
1222346,115212874,Over 4.5 Goals,1
7772948,115212875,Ryan Haynes,1
2004841,115212876,The Draw (HT),1
5,115212878,2 - 0,0
6,115212878,2 - 1,1
2,115212879,1 - 0,1
6,115212879,2 - 1,0
11,115212879,3 - 1,0
14,115212879,2 - 3,0
47972,115212880,Under 2.5 Goals,1
47973,115212880,Over 2.5 Goals,0
82525,115212881,Draw/Coventry,1
3710152,115212881,Draw/Draw,0
69843,115212882,0 - 10 Minutes,1
5809600,115212883,Conor Thomas,1
48043,115212884,Coventry,1
56298,115212884,Gillingham,0
58805,115212884,The Draw,0
30247,115212886,No,1
30246,115212888,Yes,1
30247,115212896,No,1
5851483,115212905,Over 0.5 Goals,1
6633814,115212945,Coventry/Over 2.5 Goals,1
6633817,115212949,Coventry -3,1
58805,115212993,The Draw,1
47973,115212994,Over 2.5 Goals,1
196544,115212995,Burghausen,1
47972,115212996,Under 2.5 Goals,1
47973,115212998,Over 2.5 Goals,1
5340376,115213007,TSV Havelse,1
3235010,115213009,Eintracht Trier,1
5391154,115213011,Kaiserslautern II,1
58805,115213015,The Draw,1
7408853,115213017,SV Rodinghausen,1
47972,115213018,Under 2.5 Goals,1
58805,115213019,The Draw,1
4719368,115213027,Stord,1
401947,115213029,Moss,1
6307506,115213033,Nardo FK,1
58805,115213041,The Draw,1
47972,115213042,Under 2.5 Goals,1
487520,115213045,Wisla Plock,0
4135276,115213045,Dolcan Zabki,1
47973,115213046,Over 2.5 Goals,1
3351396,115213047,GKS Katowice,0
4935961,115213047,Wigry Suwalki,1
2618019,115213049,GKS Tychy,1
47973,115213050,Over 2.5 Goals,1
58805,115213052,The Draw,0
4135268,115213052,Olimpia Grudziadz,1
5876553,115213052,Bytovia Bytow,0
4553548,115213054,Sandecja Nowy Sacz,1
58805,115213056,The Draw,1
58805,115213058,The Draw,1
7449117,115213058,Stomil Olsztyn,0
47972,115213059,Under 2.5 Goals,1
47973,115213059,Over 2.5 Goals,0
384096,115213060,Sparvagens,1
47972,115213094,Under 2.5 Goals,1
58805,115213131,The Draw,1
47972,115213132,Under 2.5 Goals,1
46944,115213135,Glentoran,1
46955,115213137,Glenavon,1
180586,115213139,Portadown,1
47973,115213144,Over 2.5 Goals,1
58805,115213145,The Draw,1
328049,115213147,Falkirk,1
47973,115213148,Over 2.5 Goals,1
3667298,115213149,Prestatyn,0
3667299,115213149,Newtown,1
47973,115213150,Over 2.5 Goals,1
1221385,115213286,Under 1.5 Goals,1
1221385,115213334,Under 1.5 Goals,1
1222347,115213336,Under 4.5 Goals,1
7,115213347,2 - 2,1
47972,115213348,Under 2.5 Goals,1
47973,115213348,Over 2.5 Goals,0
453739,115213350,Argentinos Juniors,1
5,115213412,2 - 0,1
1221385,115213595,Under 1.5 Goals,1
1222344,115213596,Under 3.5 Goals,1
194510,115213611,Colon,1
5851483,115213686,Over 0.5 Goals,1
1221386,115213726,Over 1.5 Goals,1
1222344,115213727,Under 3.5 Goals,1
4,115213739,0 - 1,1
47973,115213740,Over 2.5 Goals,1
7091514,115213741,Instituto/Douglas Haig,1
58805,115213742,The Draw,1
58805,115213743,The Draw,1
788770,115213743,Nykopings BIS,0
47973,115214206,Over 2.5 Goals,1
1221386,115214209,Over 1.5 Goals,1
5851482,115214217,Under 0.5 Goals,1
47972,115214336,Under 2.5 Goals,1
47973,115214336,Over 2.5 Goals,0
58805,115214338,The Draw,1
1221385,115214339,Under 1.5 Goals,1
1485568,115214340,Over 5.5 Goals,1
47973,115214352,Over 2.5 Goals,1
4316861,115214353,Any Unquoted,1
2004841,115214354,The Draw (HT),1
2,115214355,1 - 0,1
7,115214355,2 - 2,0
7447267,115214357,Draw/Sporting Gijon,1
8808523,115214357,Sporting Gijon/Albacete,0
151478,115214358,Draw,1
58805,115214360,The Draw,1
309089,115214360,Albacete,0
1,115214362,0 - 0,1
30246,115214432,Yes,1
1221385,115214435,Under 1.5 Goals,1
2004841,115214446,The Draw (HT),1
1,115214447,0 - 0,1
7,115214448,2 - 2,0
9,115214448,0 - 2,0
12,115214448,3 - 2,1
47972,115214449,Under 2.5 Goals,1
47973,115214449,Over 2.5 Goals,0
58805,115214451,The Draw,1
194507,115214451,Huracan,0
5971675,115214451,Sportivo Belgrano,0
58805,115214452,The Draw,1
1,115214458,0 - 0,1
47973,115214459,Over 2.5 Goals,1
1222345,115214463,Over 3.5 Goals,1
58805,115214500,The Draw,1
1485567,115214505,Under 5.5 Goals,1
1485568,115214505,Over 5.5 Goals,0
12,115214506,3 - 2,1
1222347,115214508,Under 4.5 Goals,1
5851483,115214547,Over 0.5 Goals,1
2542449,115214551,Over 6.5 Goals,1
6,115214602,2 - 1,1
1222346,115214604,Over 4.5 Goals,1
5851482,115214643,Under 0.5 Goals,1
1,115214653,0 - 0,1
1222344,115214655,Under 3.5 Goals,1
58805,115214692,The Draw,1
2542449,115214695,Over 6.5 Goals,1
2004841,115214696,The Draw (HT),1
1485567,115214697,Under 5.5 Goals,1
47972,115214699,Under 2.5 Goals,0
47973,115214699,Over 2.5 Goals,1
9,115214701,0 - 2,1
4506345,115214701,Any Unquoted ,0
1222344,115214703,Under 3.5 Goals,1
1221385,115214741,Under 1.5 Goals,0
1221386,115214741,Over 1.5 Goals,1
1485567,115214742,Under 5.5 Goals,1
1485568,115214742,Over 5.5 Goals,0
2542448,115214743,Under 6.5 Goals,1
3316811,115214747,0 - 5,1
6759887,115214748,Braga B +1,1
5851483,115214749,Over 0.5 Goals,1
5851483,115214785,Over 0.5 Goals,1
30246,115214786,Yes,0
30247,115214786,No,1
6563319,115214787,Braga B,1
616891,115214788,Freamunde,1
6563319,115214788,Braga B,0
1221385,115214789,Under 1.5 Goals,0
1221386,115214789,Over 1.5 Goals,1
1222344,115214790,Under 3.5 Goals,1
1222345,115214790,Over 3.5 Goals,0
1222346,115214791,Over 4.5 Goals,0
1222347,115214791,Under 4.5 Goals,1
6579561,115214800,Braga B (HT),1
1,115214801,0 - 0,0
2,115214801,1 - 0,0
4,115214801,0 - 1,0
6,115214801,2 - 1,0
9,115214801,0 - 2,0
4506345,115214801,Any Unquoted ,1
1,115214802,0 - 0,0
3,115214802,1 - 1,0
4,115214802,0 - 1,0
6,115214802,2 - 1,0
7,115214802,2 - 2,0
9,115214802,0 - 2,0
13,115214802,3 - 3,0
15,115214802,1 - 3,0
16,115214802,0 - 3,1
4506345,115214802,Any Unquoted ,0
47972,115214803,Under 2.5 Goals,0
47973,115214803,Over 2.5 Goals,1
3664945,115214804,Draw/Freamunde,0
3664948,115214804,Freamunde/Freamunde,1
3710152,115214804,Draw/Draw,0
6579562,115214804,Braga B/Braga B,0
6898164,115214804,Freamunde/Braga B,0
58805,115214805,The Draw,0
616891,115214805,Freamunde,1
6563319,115214805,Braga B,0
6754732,115214813,Brescia +1,1
30247,115214827,No,1
1221385,115214830,Under 1.5 Goals,1
1,115214842,0 - 0,1
1,115214843,0 - 0,0
3,115214843,1 - 1,0
4506345,115214843,Any Unquoted ,1
47972,115214844,Under 2.5 Goals,1
47973,115214844,Over 2.5 Goals,0
273452,115214845,Draw/Brescia,1
7407,115214847,Brescia,1
58805,115214847,The Draw,0
955466,115214852,Odd,1
5851482,115214899,Under 0.5 Goals,0
5851483,115214899,Over 0.5 Goals,1
1221385,115214924,Under 1.5 Goals,1
1222344,115214925,Under 3.5 Goals,1
4506345,115214937,Any Unquoted ,1
47972,115214938,Under 2.5 Goals,1
47973,115214938,Over 2.5 Goals,0
5287543,115214939,Draw/Latina,1
58805,115214941,The Draw,0
60299,115214941,Crotone,1
5851482,115214993,Under 0.5 Goals,1
1221386,115215018,Over 1.5 Goals,1
2032821,115215029,Tenerife (HT),0
3507787,115215029,Girona (HT),1
47972,115215032,Under 2.5 Goals,1
44509,115215035,Tenerife,1
1485568,115215042,Over 5.5 Goals,1
5851483,115215096,Over 0.5 Goals,1
1221385,115215108,Under 1.5 Goals,1
1221386,115215108,Over 1.5 Goals,0
1222346,115215114,Over 4.5 Goals,1
2004841,115215123,The Draw (HT),1
4,115215124,0 - 1,1
3,115215125,1 - 1,0
4,115215125,0 - 1,1
6,115215125,2 - 1,0
47972,115215126,Under 2.5 Goals,0
47973,115215126,Over 2.5 Goals,1
10543,115215129,Osasuna,1
1221386,115215206,Over 1.5 Goals,1
1222344,115215207,Under 3.5 Goals,1
4506345,115215218,Any Unquoted ,1
1,115215219,0 - 0,0
5,115215219,2 - 0,1
4506345,115215219,Any Unquoted ,0
47973,115215220,Over 2.5 Goals,1
58805,115215223,The Draw,1
5851482,115215275,Under 0.5 Goals,1
1221385,115215296,Under 1.5 Goals,0
1221386,115215296,Over 1.5 Goals,1
1222344,115215301,Under 3.5 Goals,1
1222346,115215302,Over 4.5 Goals,1
7,115215313,2 - 2,0
16,115215313,0 - 3,1
4506345,115215313,Any Unquoted ,0
47973,115215314,Over 2.5 Goals,1
565026,115215317,Sabadell,1
1485568,115215324,Over 5.5 Goals,1
47973,115215812,Over 2.5 Goals,1
392220,115215813,Cobh Ramblers,1
58805,115215815,The Draw,0
505724,115215815,Verbroedering Geel,1
47973,115215816,Over 2.5 Goals,1
58805,115215823,The Draw,1
47972,115215824,Under 2.5 Goals,1
47973,115215824,Over 2.5 Goals,0
58805,115215827,The Draw,0
1034121,115215827,Worcester,1
47972,115215830,Under 2.5 Goals,1
4231709,115215833,Chorley,1
597721,115215835,Gainsborough,1
47973,115215840,Over 2.5 Goals,1
2119313,115215841,Dover,1
47972,115215842,Under 2.5 Goals,0
47973,115215842,Over 2.5 Goals,1
4231683,115215845,FC Halifax Town,1
18572,115215851,Chester,1
50808,115215855,Torquay,1
58805,115215859,The Draw,1
63604,115215861,Wrexham,1
18560,115215863,Kidderminster,1
367578,115215893,FK Jablonec,1
47972,115215896,Under 2.5 Goals,1
47973,115215896,Over 2.5 Goals,0
47973,115215898,Over 2.5 Goals,1
58805,115215901,The Draw,1
47973,115215902,Over 2.5 Goals,1
110475,115215910,Sparta Prague,1
4886885,115215914,Herlev,1
58805,115215916,The Draw,1
47973,115215917,Over 2.5 Goals,1
151021,115215918,Fremad Amager,1
47972,115215919,Under 2.5 Goals,1
47973,115215919,Over 2.5 Goals,0
58805,115215920,The Draw,1
58805,115215927,The Draw,1
498144,115215957,SC KuFu-98,1
506019,115215965,PS Kemi,1
436001,115215967,FC YPA,1
396720,115215969,GBK,0
2391052,115215969,OPS,1
498148,115215982,VIFK,1
58805,115215984,The Draw,1
5342583,115216082,Jeju Utd,1
47972,115216126,Under 2.5 Goals,1
47973,115216126,Over 2.5 Goals,0
4506345,115216128,Any Unquoted ,1
58805,115216130,The Draw,0
1184529,115216130,Seongnam Ilhwa,1
5348609,115216130,Incheon Utd,0
4,115216176,0 - 1,1
58805,115216217,The Draw,0
3247346,115216217,Antwerp,1
6587029,115216217,Dessel Sport,0
2004841,115216221,The Draw (HT),1
1,115216226,0 - 0,1
1221386,115216227,Over 1.5 Goals,1
5851482,115216264,Under 0.5 Goals,0
5851483,115216264,Over 0.5 Goals,1
7441124,115216265,Patro Eisden,1
2542448,115216268,Under 6.5 Goals,1
1221385,115216275,Under 1.5 Goals,1
1485568,115216318,Over 5.5 Goals,1
1,115216319,0 - 0,1
6,115216319,2 - 1,0
47972,115216320,Under 2.5 Goals,1
1222346,115216321,Over 4.5 Goals,1
1222344,115216324,Under 3.5 Goals,1
1311877,115216361,Oud-Heverlee Leuven,1
1221386,115216362,Over 1.5 Goals,1
2542448,115216364,Under 6.5 Goals,1
47973,115216368,Over 2.5 Goals,1
8727584,115216457,Seraing Utd,1
1221385,115216468,Under 1.5 Goals,1
5851483,115216509,Over 0.5 Goals,1
5851483,115216510,Over 0.5 Goals,1
47972,115216524,Under 2.5 Goals,1
1222345,115216528,Over 3.5 Goals,1
58805,115216565,The Draw,1
